,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
15675,34,Private,10.935799769447005,11th,7,Never-married,Transport-moving,Unmarried,White,Male,40,<=50K
15676,21,Private,12.46941719858853,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K
15677,53,Private,11.590663981571742,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,<=50K
15678,54,Self-emp-not-inc,11.175282543364675,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,50,>50K
15679,32,Private,12.068051187632786,Some-college,10,Divorced,Sales,Unmarried,White,Female,40,<=50K
15680,39,State-gov,11.64716785477634,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,35,<=50K
15681,39,Private,11.976426749719982,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,40,<=50K
15682,29,Private,12.097924915864311,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
15683,29,Private,10.37148917911119,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,<=50K
15684,43,Private,11.91779039300636,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,42,>50K
15685,20,?,10.98089322878203,Some-college,10,Never-married,?,Own-child,White,Male,15,<=50K
15686,39,Private,12.285590600160296,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
15687,45,Private,12.450386515874662,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K
15688,36,Private,12.078529004771553,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
15689,71,?,11.73688468353744,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,40,<=50K
15690,62,?,12.192414800331536,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,<=50K
15691,31,Private,11.981290252047438,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,58,<=50K
15692,39,Private,12.664168153701537,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
15693,45,Local-gov,13.229697344525245,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,>50K
15694,19,Private,12.48966009644919,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,50,<=50K
15695,43,Private,12.758963011285797,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,>50K
15696,32,Private,11.04091983305382,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
15697,43,Self-emp-not-inc,12.044911617196579,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,60,<=50K
15698,34,Private,12.221217382856628,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,27,<=50K
15699,66,Self-emp-inc,11.660319081462896,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
15700,46,Self-emp-inc,12.10853699119341,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,<=50K
15701,23,Private,12.131106613040261,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K
15702,41,Private,12.766796390882604,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,>50K
15703,63,Private,12.324313354216054,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,<=50K
15704,35,Self-emp-not-inc,12.766396753975956,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
15705,28,Private,11.918563891391239,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,50,>50K
15706,37,Private,11.587457632854504,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K
15707,63,?,12.721115364836182,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,20,<=50K
15708,43,Private,11.657571114783181,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,>50K
15709,30,Self-emp-not-inc,11.78740830961402,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,60,<=50K
15710,36,Local-gov,11.470602344323707,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,>50K
15711,54,Private,12.876506316283221,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
15712,36,Federal-gov,10.841344062324843,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K
15713,77,Private,11.677583604725285,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
15714,28,Private,11.159687465109705,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,40,<=50K
15715,39,Self-emp-not-inc,12.142568256160644,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,72,>50K
15716,37,Private,12.7416094183001,Bachelors,13,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,40,<=50K
15717,22,Local-gov,12.577577579554742,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,35,<=50K
15718,54,Private,11.243017820617611,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,50,<=50K
15719,21,Private,12.210930825440531,Some-college,10,Never-married,Sales,Own-child,White,Female,20,<=50K
15720,36,Private,11.620685100437278,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
15721,62,Self-emp-not-inc,11.825434287357028,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,30,<=50K
15722,40,Private,12.082304861942662,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
15723,47,Self-emp-not-inc,12.025120151142458,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,40,<=50K
15724,38,Private,12.404402876969181,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,70,>50K
15725,28,Private,11.95518526890687,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K
15726,46,Private,11.538573718351424,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K
15727,22,Private,11.007617921888142,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,35,<=50K
15728,37,Private,11.225576670308568,HS-grad,9,Divorced,Sales,Unmarried,White,Female,25,<=50K
15729,69,Private,12.069536743885353,10th,6,Separated,Machine-op-inspct,Not-in-family,White,Female,28,<=50K
15730,43,Private,11.887532660691894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
15731,53,Private,11.331823164581003,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,21,>50K
15732,20,Private,13.447096985120151,HS-grad,9,Never-married,Sales,Own-child,Black,Female,35,<=50K
15733,22,Private,12.150581077025482,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K
15734,48,Private,11.659490302052063,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,44,<=50K
15735,40,Federal-gov,12.543144702223355,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
15736,68,?,12.917401041569097,Some-college,10,Married-civ-spouse,?,Husband,White,Male,20,<=50K
15737,23,Private,12.660537419670247,10th,6,Never-married,Other-service,Unmarried,White,Male,60,<=50K
15738,25,Local-gov,12.03074259112497,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,38,>50K
15739,22,Private,11.052571131172039,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Male,40,<=50K
15740,23,Private,13.163075285865336,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,30,<=50K
15741,41,Local-gov,10.776933411917968,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
15742,25,Private,11.88748453038251,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,25,<=50K
15743,58,Private,10.940100316308259,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
15744,33,Private,11.997281848877833,HS-grad,9,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,45,<=50K
15745,28,Private,12.226242852319556,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,<=50K
15746,19,Private,11.505366971392348,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,25,<=50K
15747,44,Private,11.533570874280759,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,40,<=50K
15748,68,Private,12.036440239852206,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,10,<=50K
15749,33,State-gov,12.714034171681515,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
15750,24,Private,12.360594684966344,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K
15751,44,Self-emp-not-inc,10.954903406373264,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,<=50K
15752,31,Private,13.000037538826037,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,40,<=50K
15753,29,Private,12.818863527585451,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K
15754,65,Private,12.47355838819512,9th,5,Widowed,Sales,Not-in-family,White,Female,40,<=50K
15755,55,Private,11.984827291499045,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,40,<=50K
15756,49,Private,10.829233443181039,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
15757,27,Private,12.680995405986819,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,40,<=50K
15758,41,Private,10.29525933351229,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,30,<=50K
15759,33,Self-emp-not-inc,12.721124326922077,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K
15760,22,Self-emp-not-inc,12.50423090064983,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,<=50K
15761,66,Private,10.422876406962606,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4,<=50K
15762,38,Private,11.91403443219202,Some-college,10,Divorced,Sales,Not-in-family,White,Male,60,<=50K
15763,43,Private,11.474704252150032,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,>50K
15764,40,Local-gov,12.822616820851488,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K
15765,32,Private,12.145510209280177,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
15766,30,Private,12.029090807031704,HS-grad,9,Never-married,Sales,Unmarried,White,Female,35,<=50K
15767,35,Private,12.585145864762126,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
15768,33,Local-gov,11.158604890185236,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,60,<=50K
15769,36,Private,12.505150785432368,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
15770,33,Self-emp-not-inc,12.075411415759051,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,<=50K
15771,53,Private,12.359505925230344,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
15772,27,Private,12.085891737273789,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,45,<=50K
15773,22,Private,12.264883859409986,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Female,15,<=50K
15774,26,Private,12.574043549210758,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,36,<=50K
15775,64,Private,12.352853376738368,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,21,<=50K
15776,48,Private,11.897643499933604,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,45,<=50K
15777,23,Private,12.870851215289662,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
15778,26,Private,12.403122703478575,Some-college,10,Never-married,Sales,Unmarried,White,Female,40,<=50K
15779,35,Self-emp-not-inc,11.496399663012893,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
15780,46,Private,12.82001156183848,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
15781,65,Self-emp-not-inc,10.365364499570234,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,45,<=50K
15782,18,Private,12.717733920042802,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,54,<=50K
15783,34,Self-emp-not-inc,11.59218016994348,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K
15784,28,Private,11.240197684300258,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,40,<=50K
15785,37,Private,11.426408511187844,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
15786,61,?,12.02488644397647,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,10,<=50K
15787,31,Private,10.690898911486157,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,<=50K
15788,25,Local-gov,11.341247068274754,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
15789,81,Private,11.519662718622893,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,<=50K
15790,47,Private,11.954465317215384,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,35,<=50K
15791,39,Private,10.302766901557206,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
15792,37,Private,12.395891030750752,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,30,<=50K
15793,44,Private,12.277644189381864,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,>50K
15794,37,Private,12.391767672436577,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K
15795,41,Private,11.945207756437418,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K
15796,27,?,12.075696270598952,5th-6th,3,Married-civ-spouse,?,Wife,White,Female,40,<=50K
15797,55,Private,12.045246400280826,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
15798,60,Private,11.891334503054887,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
15799,22,Private,12.980039155192074,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,36,<=50K
15800,23,Private,12.361481105448883,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,25,<=50K
15801,19,Private,13.31760115946483,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,60,<=50K
15802,45,Private,11.390769130367211,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,>50K
15803,36,Private,11.75830006512576,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,30,<=50K
15804,46,Private,12.403873773172515,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
15805,48,Private,12.08510203495051,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
15806,39,Self-emp-not-inc,12.350956232472608,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,<=50K
15807,29,Private,12.444526395335116,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,20,<=50K
15808,39,Private,12.084334297930457,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K
15809,26,Private,11.93725158071931,HS-grad,9,Never-married,Exec-managerial,Own-child,Other,Female,40,<=50K
15810,37,Private,12.160750959230846,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Male,25,<=50K
15811,49,Private,12.45121249471628,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K
15812,27,Private,12.04247077692428,Bachelors,13,Never-married,Sales,Own-child,White,Male,40,<=50K
15813,28,Private,12.306894878744991,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,40,<=50K
15814,35,Private,12.506399435515034,Some-college,10,Divorced,Sales,Unmarried,White,Female,30,<=50K
15815,17,Private,12.752470025403571,10th,6,Never-married,Other-service,Own-child,White,Male,40,<=50K
15816,18,Private,12.180231623770348,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,<=50K
15817,33,Private,12.8706711634857,Some-college,10,Never-married,Adm-clerical,Unmarried,Other,Female,38,<=50K
15818,33,Private,12.782284243743721,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,60,<=50K
15819,51,Private,11.712677556827067,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,<=50K
15820,49,Private,11.234189919398908,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,<=50K
15821,41,Private,10.776933411917968,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,35,>50K
15822,64,Private,12.307473331400312,1st-4th,2,Divorced,Priv-house-serv,Not-in-family,White,Female,12,<=50K
15823,40,Private,12.451666296881974,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
15824,49,Federal-gov,12.223450767459624,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K
15825,23,Private,11.736924650125378,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K
15826,34,Private,11.848618826918727,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K
15827,47,Self-emp-not-inc,10.241244677620216,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,86,<=50K
15828,36,Private,12.002964537545642,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K
15829,23,Local-gov,10.931158644392102,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
15830,47,Self-emp-not-inc,12.45267878497205,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,<=50K
15831,61,Private,12.035610487248666,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K
15832,47,Self-emp-not-inc,10.596309680272128,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
15833,56,Private,12.247464077889923,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
15834,20,Private,12.238936659149347,12th,8,Never-married,Sales,Not-in-family,White,Female,55,<=50K
15835,33,Private,11.676573756498561,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,46,>50K
15836,36,Self-emp-not-inc,11.768737541428582,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,>50K
15837,38,?,12.085451837202966,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,35,<=50K
15838,34,Local-gov,12.330252952718125,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,>50K
15839,56,Private,11.893599122270352,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K
15840,32,Private,12.143675829304463,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,23,<=50K
